"","CD11b","CD14","CD7","IgM","CCR7","CD38","CD16","CD123","CD27","CD11c","CD66b","CXCR3","CD19","CD4","CD45RO","IgA","CD127","CD3","CD8","CD45","CD20","CD45RA","CD1c","CD25","CD15","IgD","HLA-DR","CD56"
"545",3.85753836904853,0.22984471722777,0.971205154350056,0.956330235220232,0.317564782972765,2.37155765441055,4.78178595845312,0,0.0232988422633676,0.488240593068498,3.38657464749431,0,0,0,3.88246672251472,1.71416071902857,0,0.0999533838498183,0.805578962036483,3.75883607928641,0.343828994182651,0,0,0.186440947365977,3.43921732742958,0.730513486009573,1.66895748310085,0
"546",2.98354071442194,0.399830637582716,0,1.34572157826363,0.274039877993151,0,0,0,0,0,1.31995944458038,0,0,0,1.19390470866362,1.91823711529521,0,0.104566100891109,0,2.25039612098826,0.129029943900306,0,0,0.338000284796543,1.66374639182897,0,0.31113569963254,0
"547",0.0745531730964055,0.0171798733680515,1.3179517186184,2.20981267157901,0.639831685135004,0,0,0,3.50653646862252,0,0.941250418718222,2.44255011239145e-07,0,2.84732519337882,3.12335604504078,1.31766096632779,0,4.68403823392394,0,4.69499379826842,0,0.532661976462683,0,0,0,0,0,0.720294076595694
"548",3.56608862494509,0.983526416133574,0.687643163094326,0.105831318790505,0,0.591571778918383,2.62063776102883,0.404915763038752,0,1.17915846041164,3.84378418447923,0,0.57360780987821,0.12905125961971,3.81409942263211,0,0,0.159282552696344,0.300030816628617,3.44974502886442,0.0628369685964644,0,0,1.00001819053833,2.59177772847543,0,1.77808112073682,0
"549",2.61895214320492,0.132378840783308,0,0,0,1.5919017843285,3.48654386375784,0,0,1.04076723483616,2.25256207881266,0,0,0,3.07915282789225,1.34313423572778,0,0.231807221101835,0,2.50984094543769,0,0.210913966169485,0,0,3.24717407776125,0.398009872089221,1.72789362706928,1.05986184578408
"550",3.41810008856951,0.451757319791312,0,0,0,0.630815350985705,2.70427252900321,0,0,0.157839770286538,3.00920063225149,0,0,0,3.56891133405546,1.96171578426769,1.55950569583049,0.276755081911794,0,2.73113719745006,0.370659196577021,0.37878571848089,0,0,2.29316224430348,1.59142557176617,0.636780426261715,0.131707722286379
"551",0.183856157595765,0,0.935118796331728,2.331600177399,1.17061032293676,0.821361296552292,0,0,3.45314569948689,0,0.719053127463942,0,0,2.98510879561154,3.57276093978249,0.773956455410549,1.01565739216305,4.09173126813955,0,4.6359564473131,0,0.0229311679154578,0,0.375433388448501,0.314816153990087,0.227339773762459,0.662450283335919,0
"552",3.34028699853011,0.144395106265542,0,0.58715429573328,0.391709167571032,2.04884857594089,3.46395726712423,0,0,1.48606918172154,2.04166654268313,0,0,0,3.48222063871647,1.24334354576651,0,0.368576543851702,0,3.54913921597563,0,0.19602571131693,0.309367107701182,0.54338621211844,2.23418407592442,0.947978708754692,0.715002677747893,1.75980775904975
"553",3.35330219928626,0.177737214227388,0,2.50672557127332,0,1.16977982918759,4.30050171849401,0,0.516546389257847,0.718205313121442,2.99014262003902,0,0,0.0352330710998812,3.86666860170482,2.18046742000988,0.0950673827446397,0.748413217678638,1.54070381807219,3.58418350700862,0.183874538047053,0.356393849316233,0,0,2.25533829102767,0.186806156347313,1.36423326237256,0
"554",3.36161933117181,1.05060310033629,0.462760130729984,0.550058167314692,0,1.1932795586239,4.26359434108624,0,0.30422866406262,2.94571001666278,3.2282262254546,0.00461537465991649,0.0349049436878545,0.256835357433226,3.81580792627272,1.01814443286643,0,0.372507537072543,0,2.93737167275797,3.24068350891481e-06,0,5.37183836968324e-08,0.267026533182215,3.61654872933271,2.36866709932873,0.927440115816979,0.805310825815281
"555",3.13300346776105,0.164900844182995,0.09828707919193,0.985157309370956,0,1.96083202746425,3.15580354971824,0,0.115457090426314,1.14462245163211,2.79984521111379,0,0,0.175485864331174,4.20397580312283,0.791623406722125,0.549784587510619,0.348358039387674,0.0825665978470004,3.56106254961642,0.0619015353656107,0.169469153404434,0,0.430457743650608,2.35810931920913,0.568945147940659,2.43186321029336,1.37975113034076
"556",0.135123544170671,0,3.32058325120609,1.28310948359429,0.861814599819632,1.36839908226402,0,0.360762267371252,4.42215523287478,0,0.508090720803131,0,0,3.36761187267894,0.617910389557613,1.64178945873783,0,4.1369892760449,0.992863421957116,4.28923691490563,1.27396866442915e-05,1.09426885679984,0.327061897129625,0.466150499090314,0.0327337604874634,0.746724666767038,0.921139625008143,2.74304061057764
"557",1.56948420606437,0,1.44330190545827,0,0,0.877661081217166,1.20576914121731,0,0,0.207266226469557,1.69744756054891,0,0,0,0.778130830000982,0.710040435679448,0,4.84129348132078,1.88104353083802,5.22163866973887,0,0,0,0,0,0,0.568496986604763,1.5340283586552
"558",2.57480035993468,0.651882922054508,0,1.00764789155849,0,0.824638938872305,2.32057247948954,0,0,0.634739010290983,2.83653644884098,0,0,0,2.35900602072491,1.21288213000532,0,0.330089258378722,0.135236096844378,2.0210228084389,0,0,0,0,0.513390046543413,0.28509404809992,0.0560375616565377,0
"559",0.525362287294993,0.404505637561113,2.0735011542978,0.165557406926901,0,0,0,0,1.01602502797595,0,0.956489510530328,0,0,0,2.90398393490056,1.40803399317263,1.44265896986762,4.84960313366101,1.82027358516495,4.94640769346564,0,0,3.87985380712052e-08,0,0.539417121435931,0.258068492214448,1.24605949093266,0
"560",2.92121837748444,0.422139428885716,0,0,0.331073241494951,1.96152840255628,3.11715318435676,0,0,0.336011310075392,1.78658390867032,0,0,0.113533219350667,3.06587326513059,0.572026398101607,0,0.28081956847462,0.126385577060972,2.50570456965866,1.38717987283554e-06,0,0,0.5756933353226,1.61916434225784,0.81856077688178,0.518482129937095,1.68089794073975
"561",0.082578418849316,0,0,1.43443662529275,0.486696166798548,0,0,0.074609729548374,3.5465468930003,0.23939228743264,0.51228821058485,0,0,2.9894192455333,3.43521054542895,1.63506294387729,0,4.16059552352942,1.21979810827174,4.45706087882453,0,0,0,0,0.166064898062324,0.261951140301908,1.17389782622742,0
"562",3.48353953044617,0.799740267243373,1.40749862404809,0.484378614081987,0,0.698638480467316,2.64309609335384,0,0.380033387404307,1.11481653232505,3.31381806383492,0,0,0.276057558086752,3.2450915540506,1.37022564945126,0.504197044515136,0.507669526360043,0.138980269999983,3.21464444611568,0,0.0237231890191121,0,0,2.02363238056297,1.57233788293745,0.14238959544677,0.096241161423677
"563",3.35137626646192,0,0,0.519600844528406,0.63703331522318,0,2.19338470278626,0,0,0,2.60297822481431,0,0,0,2.4029717271064,1.25123183398968,0,0,0,3.75645836049217,0.257015511975172,0,0,0,1.05959652801072,0,1.24610129298623,0
"564",3.07181444747232,0.774293566740973,0.213124424248933,1.02963235429107,0.326224396790065,1.12600274644588,0.219774003630316,0,0,0.110890980854791,3.29851090966058,0,0,0,2.51810487346804,0,0,0.181911950284537,0,2.87046428364178,0.0848060011649808,0,0,0,2.02956411792035,0.462624427844855,0,0
"565",0.121428007553775,0,0,1.18876547148195,0,1.6039638841255,0,4.7792347172714,0,0,0,0,0,1.16798408973699,1.24671619477687,1.73738074655532,0,0.0913659720077952,0.427526869907059,3.94336690625751,0,1.79816963202557,0,0,0.398399476704949,0,5.88688258363491,0
"566",0.124642253850869,0,0.94541943960991,0,1.35960796477024,0,0,0,2.35884305581869,0,0.608622886085857,0,0,2.3670392840406,2.34005185672615,0,0,4.33353932581411,0.930486103248515,4.40625951468899,0.0912180837313784,0,0,0.218950141913235,0.262681649599941,0.552518493099936,0.311908178099512,0.150669917219987
"567",0.139858837189484,0.233891298854189,1.90471935136897,0.133574496892375,0,0,0,0,1.6551514279736,0,0,0,0,2.89962745128636,3.50354277454727,0.99272509232673,0.405890602758825,3.77325836505444,0.416228749934066,4.72148819995243,0,0.295069909951435,0,0,0.416921854233325,0,1.74861599392601,0
"568",0.0143609370745709,1.06434533899643,2.23553598319024,0,2.31000606107777,2.82113924685833,1.27779760677689,0,3.25133209818194,0,0,0,0,3.08846941590783,0.19369401635911,0,0,4.22391010864847,0.518571462945052,4.38987228713204,0.0177071050096383,1.83274043118577,0.267559049620807,0.347039821724563,0.81946315273439,0.935931951441199,0.566790575619478,0.334924325246946
"569",0.118072525484333,0.36254818160536,1.80537249224087,0.740276370544958,1.39772045793374,0,0,0,2.51028434714917,0,1.03826677061686,0,0,2.59138085139272,0.423522201884007,0.759651370111071,0,4.38484867045304,0,4.58000386866376,0.0661750383651896,0.934007106898109,0,0,0,0,0,0
"570",3.27442150937868,0.440045544208303,0,1.85014811043992,0,1.21503301041078,3.34464610019599,0,0,0.787916093089241,3.12460892688642,0.208358008001855,0.56557384357007,0.0507491993397051,3.48641134610574,1.30034143781726,0,0.172811705646516,0,3.21101519362208,0,0,0,0,2.7550359060227,0.587443522479835,1.73572991408811,0.443640308434133
"571",3.35218103774313,0.303770833094164,0.0542108330662453,1.80725932925992,0.717880448222225,1.06945014166953,1.97631014787722,0,0,0.416117414880154,2.72386036465103,0.226657339444688,0,0,3.21086925622239,2.18401092276151,0.00420336603142413,0.401298626590631,0.338788045993984,3.39582812143058,0.0210378282426481,0,0,0,3.25860378587781,1.21307521993748,0.762398006537073,1.45890022925616
"572",3.05884523933417,0.707808992999373,0.102174463139055,0.885247803753748,0,1.68835750613222,2.06960590606537,0,0,0.570357569784667,3.48212897669916,0,0.340368118672324,0,2.89729394592388,0,0,0.422648734886899,0,3.45461371079508,0,0,0,0,1.67340185831433,0,1.05905852329701,1.01335934823633
"573",0.929596226771737,0.315511422685508,5.85555961628311,3.9093983985837,1.24767531635109,4.44027719688079,2.77865702236639,0,0,0,0.450975399990854,0.283001715601441,0,0,1.67780986163735,1.92092540051176,0.25380661215194,0.335555477680458,0.962656893629155,4.32351802531184,0.103350328287921,1.46080942523305,0,0,0.792594880047476,1.72337364542534,2.24124487728718,4.32558100393751
"574",3.61566778930771,0.369042791799234,0,0.986135681463668,0.0579704861760698,1.61191148472096,0.755581457252977,0.0943059577754939,0,1.78100503582609,2.62792166782144,0,0,0,3.73226842639589,1.1233215404232,0.510866533195445,0.359594550195665,0,3.56499286103785,0,0,0,0.902644193997133,3.1410212943649,1.25798000144127,0.148240354260918,0.536596340340912
"575",0.829981978980396,0.539250622735378,2.70141604895334,1.58593047863378,0.154311313072295,1.75848427907895,0,0,0,0,0,0,0,0,1.72869897291356,1.00952689845721,0,4.37331954991643,0,4.66421557782946,0.177189476396012,0.172597470829572,0,2.11507081119017,0,0,2.22702622414561,0.153775966532978
"576",3.73982177866024,0.499589710415278,0.51791284139223,1.03932898878337,0,2.2633837649562,4.26856010458147,0.0213498659597769,0.55967033735094,1.3276132839075,3.08485066574918,0,0,0,4.14108542844866,3.03717059894423,0.442997118320419,0.592349416200459,0.702412712757501,3.57070496797638,0,0,0,0,3.23686747861584,1.58263472168075,2.58754499397603,0
"577",3.39559875006253,0.243804127551604,0.344796648265763,0.856631754919036,0,0.173002983452868,1.42322441980742,0,0,1.54899668639919,2.52256871720028,0,0,0,3.1310302528095,1.20005248450643,0,0.760271836264051,0,3.39741797349989,0,0,0,0.181674239976001,1.91739583102304,0,0,0
